# AUV Synthetic DVL  — timestamp,vx,vy,vz,valid
timestamp,vx,vy,vz,valid
50.1100000,4.9031893,-4.6085375,-0.0029633,1
50.2100000,4.9445290,-4.5939059,-0.0028695,0
50.3100000,4.9691443,-4.6147910,-0.0086655,1
50.4100000,4.9717474,-4.6399568,-0.0149072,0
50.5100000,4.9841965,-4.6354469,0.0062429,1
50.6100000,4.9669334,-4.5882762,0.0196114,1
50.7100000,4.9814419,-4.5714122,-0.0346275,1
50.8100000,4.9949945,-4.6374808,-0.0021946,1
50.9100000,4.9750772,-4.6231096,0.0194627,1
51.0100000,4.9706417,-4.5929406,-0.0018677,1
51.1100000,4.9965006,-4.6204658,-0.0212382,1
51.2100000,4.9777403,-4.5791072,0.0105830,1
51.3100000,4.9663426,-4.5896994,-0.0276571,1
51.4100000,4.9684261,-4.5917932,0.0030678,1
51.5100000,4.9986032,-4.5927390,0.0015747,1
51.6100000,4.9263626,-4.6055247,-0.0191839,1
51.7100000,4.9373114,-4.6041544,-0.0192061,1
51.8100000,4.9481979,-4.6212781,0.0161336,1
51.9100000,4.9660025,-4.6150582,0.0174700,1
52.0100000,4.9532196,-4.6154835,0.0008348,1
52.1100000,4.9640161,-4.5871669,0.0111521,1
52.2100000,4.9639962,-4.6181981,0.0209580,1
52.3100000,4.9696220,-4.5822179,0.0114768,1
52.4100000,4.9522002,-4.5867261,-0.0268981,1
52.5100000,4.9615024,-4.5905309,0.0285263,1
52.6100000,4.9275127,-4.6110023,0.0694361,1
52.7100000,4.9593549,-4.5800571,-0.0172365,1
52.8100000,4.9142133,-4.5948246,0.0095314,1
52.9100000,4.9827135,-4.6362473,-0.0232151,1
53.0100000,4.9541405,-4.5779717,-0.0341930,0
53.1100000,4.9313530,-4.5934973,-0.0167169,0
53.2100000,4.9314220,-4.5569333,-0.0100938,1
53.3100000,4.9869455,-4.5787102,-0.0091183,1
53.4100000,4.9624255,-4.5837249,0.0319411,1
53.5100000,5.0063794,-4.6026327,0.0119697,1
53.6100000,4.9635779,-4.6179210,0.0123220,1
53.7100000,4.9613985,-4.6230933,-0.0261239,1
53.8100000,4.9818654,-4.6210592,0.0038326,1
53.9100000,4.9515855,-4.6315185,0.0102422,1
54.0100000,4.9731827,-4.6194326,-0.0168658,1
54.1100000,4.9744686,-4.6022280,0.0041790,1
54.2100000,4.9253213,-4.6470373,-0.0042474,1
54.3100000,4.9369386,-4.6167202,0.0370166,1
54.4100000,4.9513511,-4.6129067,0.0120732,1
54.5100000,4.9327485,-4.5991418,-0.0122050,1
54.6100000,4.9770815,-4.6135166,0.0060783,1
54.7100000,4.9352301,-4.5715004,0.0027127,1
54.8100000,4.9638530,-4.6145815,-0.0277522,0
54.9100000,4.9689413,-4.5845518,-0.0122948,1
55.0100000,4.9487829,-4.6035168,0.0019133,1
55.1100000,4.9845451,-4.6160144,0.0202831,1
55.2100000,4.9790440,-4.6187253,0.0254384,1
55.3100000,4.9962398,-4.5842041,-0.0116260,1
55.4100000,4.9793357,-4.6084697,0.0263137,1
55.5100000,4.9629168,-4.6453645,0.0005078,1
55.6100000,5.0003721,-4.6307238,-0.0130123,1
55.7100000,4.9523946,-4.5804493,-0.0125877,1
55.8100000,4.9433074,-4.5860494,0.0330306,1
55.9100000,4.9492584,-4.5995333,-0.0068415,1
56.0100000,4.9616563,-4.6122226,0.0279990,1
56.1100000,4.9525225,-4.6213941,-0.0086721,1
56.2100000,4.9479953,-4.6278395,-0.0163315,1
56.3100000,4.9755338,-4.6009966,-0.0167848,1
56.4100000,4.9567153,-4.5958500,-0.0085684,1
56.5100000,4.9593700,-4.5932075,0.0039746,1
56.6100000,4.9799747,-4.6008327,0.0255639,1
56.7100000,4.9945658,-4.5846177,0.0056528,1
56.8100000,4.9242221,-4.5851272,0.0103243,1
56.9100000,4.9620040,-4.6078496,-0.0064152,1
57.0100000,4.9612891,-4.5756116,0.0036979,1
57.1100000,4.9338057,-4.5886876,0.0160524,1
57.2100000,4.9687649,-4.5972107,0.0075509,1
57.3100000,4.9645461,-4.6139689,0.0035115,1
57.4100000,4.9798701,-4.5845720,0.0074330,1
57.5100000,4.9645543,-4.6031204,0.0387277,1
57.6100000,4.9773691,-4.5998738,0.0103427,1
57.7100000,4.9817108,-4.5678836,-0.0388422,1
57.8100000,4.9517371,-4.6135145,-0.0010906,1
57.9100000,4.9389949,-4.5911491,-0.0081150,1
58.0100000,4.9815931,-4.6169983,-0.0056240,1
58.1100000,4.9443999,-4.5925795,-0.0038669,1
58.2100000,4.9163476,-4.5978125,-0.0077627,1
58.3100000,4.9856148,-4.5873069,-0.0177029,1
58.4100000,5.0010831,-4.6153095,0.0012081,1
58.5100000,4.9674906,-4.5716319,-0.0049043,1
58.6100000,4.9732443,-4.6045988,0.0030899,0
58.7100000,4.9718447,-4.6106754,0.0395035,1
58.8100000,4.9480454,-4.6074319,-0.0202664,0
58.9100000,4.9327339,-4.5694992,0.0128192,1
59.0100000,4.9569400,-4.6174762,0.0164288,1
59.1100000,4.9842040,-4.6101390,-0.0118458,1
59.2100000,4.9398215,-4.6070956,-0.0177380,1
59.3100000,4.9551715,-4.6297759,0.0328519,1
59.4100000,4.9765505,-4.6094946,-0.0009883,1
59.5100000,4.9947370,-4.5769679,-0.0020703,1
59.6100000,4.9680082,-4.6243208,-0.0390457,1
59.7100000,4.9275512,-4.5980204,0.0175640,1
59.8100000,4.9797284,-4.6181135,0.0134393,1
59.9100000,4.9477278,-4.5884496,-0.0011133,1
60.0100000,4.9773736,-4.6285249,-0.0545287,1
60.1100000,4.9899234,-4.5915523,0.0100628,1
60.2100000,4.9589595,-4.5792970,0.0591233,1
60.3100000,4.9793772,-4.6264020,0.0926359,1
60.4100000,5.0079875,-4.5574248,0.1824427,1
60.5100000,4.9507528,-4.5910741,0.1853104,1
60.6100000,4.9997942,-4.6425735,0.1843845,1
60.7100000,4.9360147,-4.6214458,0.2703745,1
60.8100000,4.9392491,-4.5600139,0.2925294,1
60.9100000,4.9160433,-4.6097326,0.3055635,1
61.0100000,4.9529675,-4.6400069,0.3145854,1
61.1100000,4.9345687,-4.5929220,0.3891049,1
61.2100000,4.9394135,-4.5687968,0.3746897,1
61.3100000,4.9539579,-4.6125157,0.3821686,1
61.4100000,4.9208150,-4.6101325,0.4269671,1
61.5100000,4.9347951,-4.5900590,0.4217874,1
61.6100000,4.9394434,-4.6339595,0.4672466,1
61.7100000,4.9146318,-4.6174424,0.4723319,0
61.8100000,4.9275345,-4.6119294,0.5171147,1
61.9100000,4.8719640,-4.5943368,0.5038667,1
62.0100000,4.9008197,-4.6018495,0.5298561,1
62.1100000,4.8978840,-4.6047319,0.5092019,1
62.2100000,4.9113313,-4.5839525,0.5091713,1
62.3100000,4.8992046,-4.6110511,0.5799710,1
62.4100000,4.8443041,-4.5775316,0.5795927,1
62.5100000,4.8585696,-4.5821796,0.6063465,1
62.6100000,4.8784283,-4.6064846,0.5833231,1
62.7100000,4.8914971,-4.6081119,0.5982906,1
62.8100000,4.8376013,-4.6231826,0.6433521,1
62.9100000,4.8577384,-4.5961047,0.6822144,1
63.0100000,4.8676199,-4.6129798,0.6342235,1
63.1100000,4.8603547,-4.6227931,0.5979691,1
63.2100000,4.8557212,-4.5957222,0.6191603,1
63.3100000,4.8081146,-4.5882264,0.6556854,1
63.4100000,4.8483361,-4.6032982,0.6919109,1
63.5100000,4.8365335,-4.6431571,0.6446276,1
63.6100000,4.8150518,-4.5782578,0.6933845,1
63.7100000,4.8331726,-4.5931087,0.6778213,1
63.8100000,4.8492569,-4.5969248,0.7218148,1
63.9100000,4.7857095,-4.6105470,0.6759119,1
64.0100000,4.7702456,-4.5801201,0.6797633,0
64.1100000,4.7783889,-4.5669750,0.7160782,1
64.2100000,4.8218803,-4.6196621,0.7117349,1
64.3100000,4.7784540,-4.5780508,0.7135366,1
64.4100000,4.7393757,-4.6052276,0.7399330,1
64.5100000,4.7854394,-4.6205809,0.7197299,1
64.6100000,4.7464492,-4.5882088,0.6871517,1
64.7100000,4.7581297,-4.5995262,0.7231151,1
64.8100000,4.7479512,-4.6261410,0.7062051,1
64.9100000,4.7413017,-4.6026631,0.7190526,1
65.0100000,4.7586437,-4.6138784,0.7098103,1
65.1100000,4.7109952,-4.6084527,0.7031336,1
65.2100000,4.7256806,-4.6220239,0.6975945,1
65.3100000,4.6820026,-4.6051832,0.7361601,1
65.4100000,4.6566096,-4.6127554,0.7366206,1
65.5100000,4.6492094,-4.6127468,0.7515320,1
65.6100000,4.6552544,-4.5997524,0.7077473,1
65.7100000,4.6694159,-4.6014536,0.7213984,0
65.8100000,4.6517500,-4.6213720,0.6747218,1
65.9100000,4.6368570,-4.5821828,0.7464699,1
66.0100000,4.6193471,-4.5774263,0.7245540,1
66.1100000,4.6351249,-4.5810156,0.7537238,1
66.2100000,4.6032690,-4.6049058,0.7654409,1
66.3100000,4.5985389,-4.5830772,0.7037198,1
66.4100000,4.5798542,-4.5932528,0.7299616,1
66.5100000,4.6046632,-4.6211950,0.7264340,1
66.6100000,4.5638899,-4.5953533,0.7127117,1
66.7100000,4.5938020,-4.6034680,0.7646060,1
66.8100000,4.5607039,-4.6147182,0.7551855,1
66.9100000,4.5499936,-4.6636613,0.7570755,1
67.0100000,4.5475079,-4.6064140,0.7489949,1
67.1100000,4.5167213,-4.5997054,0.7611198,0
67.2100000,4.5210408,-4.5819372,0.7473247,1
67.3100000,4.4694220,-4.6153565,0.7477192,1
67.4100000,4.4817536,-4.6272288,0.7258357,1
67.5100000,4.4754950,-4.6283687,0.7262896,1
67.6100000,4.4917434,-4.5786386,0.7650347,1
67.7100000,4.4280945,-4.6093337,0.7376814,1
67.8100000,4.4580776,-4.5977170,0.6931028,1
67.9100000,4.4026706,-4.5894253,0.7039505,1
68.0100000,4.4213423,-4.5795901,0.7347109,1
68.1100000,4.4347274,-4.6129976,0.6817751,1
68.2100000,4.4354774,-4.6388363,0.6732785,1
68.3100000,4.3926528,-4.6270193,0.6881163,1
68.4100000,4.3865734,-4.6258112,0.7473870,1
68.5100000,4.3352342,-4.5919772,0.7245047,1
68.6100000,4.3363888,-4.6202942,0.7181308,0
68.7100000,4.3377563,-4.5514140,0.6846401,1
68.8100000,4.3413569,-4.5691954,0.7541205,1
68.9100000,4.2857021,-4.6118965,0.7077765,1
69.0100000,4.3111201,-4.6165661,0.6900397,0
69.1100000,4.2636259,-4.5911468,0.6850826,1
69.2100000,4.2781685,-4.5957292,0.7363243,1
69.3100000,4.2728609,-4.6179583,0.7055323,1
69.4100000,4.2621413,-4.5644480,0.7507937,1
69.5100000,4.2228064,-4.5845119,0.6971465,1
69.6100000,4.2195500,-4.6136249,0.7264026,1
69.7100000,4.2133222,-4.5723761,0.7214418,1
69.8100000,4.1515304,-4.6029067,0.6997000,1
69.9100000,4.1863532,-4.5998218,0.7058561,1
70.0100000,4.1915205,-4.6153427,0.6960054,1
70.1100000,4.1429853,-4.5934677,0.6538411,1
70.2100000,4.1564057,-4.6100403,0.6840622,1
70.3100000,4.0915542,-4.5899007,0.6722186,1
70.4100000,4.0935739,-4.5883175,0.6456269,1
70.5100000,4.0785286,-4.5940798,0.6603312,1
70.6100000,4.0603990,-4.5989748,0.6735842,1
70.7100000,4.0353645,-4.5656196,0.6554397,1
70.8100000,4.0823888,-4.6195695,0.6699628,1
70.9100000,4.0074527,-4.6491751,0.6365508,0
71.0100000,3.9933227,-4.6241279,0.6168124,1
71.1100000,4.0365486,-4.6285208,0.6619731,1
71.2100000,3.9780715,-4.6153717,0.6538473,1
71.3100000,3.9780132,-4.6263674,0.6834546,1
71.4100000,3.9638036,-4.5934584,0.6470644,1
71.5100000,3.9371060,-4.6134872,0.6639411,1
71.6100000,3.9597993,-4.6140753,0.6749448,1
71.7100000,3.8821585,-4.6004893,0.6374184,1
71.8100000,3.8677879,-4.6203921,0.6612790,1
71.9100000,3.8688997,-4.5949656,0.6449153,1
72.0100000,3.8783038,-4.6290843,0.6494718,1
72.1100000,3.8519649,-4.5997732,0.6157535,1
72.2100000,3.8111412,-4.6546023,0.6390573,1
72.3100000,3.7901401,-4.6263606,0.6427197,1
72.4100000,3.7725499,-4.6210135,0.6645814,1
72.5000000,3.7533183,-4.6234725,0.6117149,1
72.6000000,3.7241809,-4.6054376,0.6401043,1
72.7000000,3.7305747,-4.5969321,0.6177237,1
72.8000000,3.6812675,-4.6035145,0.6034732,1
72.9000000,3.6841671,-4.6030041,0.6074512,1
73.0000000,3.6696373,-4.5914499,0.5831867,1
73.1000000,3.6570805,-4.6462685,0.5838711,1
73.2000000,3.6087089,-4.6266798,0.6072272,1
73.3000000,3.6141636,-4.6014183,0.5729974,1
73.4000000,3.5944713,-4.6099063,0.6447614,1
73.5000000,3.5614559,-4.6082119,0.5768824,1
73.6000000,3.5395409,-4.6035711,0.6037261,1
73.7000000,3.5232164,-4.6254158,0.5566115,1
73.8000000,3.5149283,-4.5785641,0.5780297,1
73.9000000,3.4947295,-4.6155030,0.5900440,1
74.0000000,3.4491003,-4.6224365,0.5693427,1
74.1000000,3.4475936,-4.6000788,0.5735816,0
74.2000000,3.3833931,-4.6274965,0.5756490,1
74.3000000,3.3787094,-4.6307191,0.5548622,1
74.4000000,3.3550326,-4.6184407,0.5775426,1
74.5000000,3.3477621,-4.5929954,0.5264404,1
74.6000000,3.3220566,-4.6006036,0.5671071,1
74.7000000,3.3443222,-4.5883216,0.5689486,1
74.8000000,3.3026273,-4.5959682,0.5432513,1
74.9000000,3.2608464,-4.6286113,0.5459782,1
75.0000000,3.2151882,-4.5794925,0.5618790,1
75.1000000,3.2437376,-4.6176539,0.5413058,1
75.2000000,3.2401901,-4.5902858,0.5000108,1
75.3000000,3.1799801,-4.6024811,0.5299385,1
75.4000000,3.1814134,-4.5974230,0.5410052,1
75.5000000,3.1488368,-4.5991425,0.5210726,1
75.6000000,3.0724861,-4.5774982,0.5430201,1
75.7000000,3.0736269,-4.5862024,0.5192409,1
75.8000000,3.0883761,-4.5989375,0.5184163,1
75.9000000,3.0248224,-4.6161350,0.4988694,1
76.0000000,3.0292184,-4.6166079,0.5035576,1
76.1000000,2.9979182,-4.6120940,0.5147992,1
76.2000000,2.9789387,-4.5984824,0.5052019,1
76.3000000,2.9694309,-4.5834415,0.4812661,1
76.4000000,2.9387659,-4.5998008,0.4604972,1
76.5000000,2.9104831,-4.5983974,0.4791779,1
76.6000000,2.8764872,-4.6221381,0.4947547,1
76.7000000,2.8371630,-4.6040332,0.4578453,1
76.8000000,2.8308897,-4.6029749,0.4724658,1
76.9000000,2.8123645,-4.6185028,0.4559596,1
77.0000000,2.8105034,-4.6172676,0.4806298,1
77.1000000,2.7685981,-4.6129407,0.4702053,1
77.2000000,2.7276454,-4.5807884,0.4823514,1
77.3000000,2.7108340,-4.6038861,0.4632972,0
77.4000000,2.6760822,-4.6453182,0.4296449,1
77.5000000,2.7000424,-4.5732522,0.4517969,1
77.6000000,2.6401182,-4.6069975,0.4187602,1
77.7000000,2.5776048,-4.6215270,0.4427465,1
77.8000000,2.5853015,-4.6308594,0.4685815,1
77.9000000,2.5699073,-4.6134880,0.4235596,1
78.0000000,2.4922229,-4.5698439,0.4222765,1
78.1000000,2.5313496,-4.6009047,0.4247393,1
78.2000000,2.4442396,-4.6104420,0.4137114,1
78.3000000,2.4350360,-4.5983130,0.3848324,1
78.4000000,2.3941807,-4.6054949,0.4259194,1
78.5000000,2.4232185,-4.5995636,0.3989369,1
78.6000000,2.3751541,-4.6110990,0.3789691,1
78.7000000,2.3395456,-4.5971624,0.3816552,1
78.8000000,2.3130894,-4.5905934,0.4197698,1
78.9000000,2.2946947,-4.6276462,0.3987222,1
79.0000000,2.2275745,-4.5900429,0.3738872,1
79.1000000,2.1942681,-4.5765869,0.3958521,1
79.2000000,2.2055919,-4.6087047,0.4012902,1
79.3000000,2.1590344,-4.5970850,0.3526715,1
79.4000000,2.1388558,-4.6044132,0.3412779,1
79.5000000,2.1266972,-4.6012128,0.3733080,1
79.6000000,2.1248826,-4.6074367,0.3703870,1
79.7000000,2.0702864,-4.6431382,0.3722765,1
79.8000000,2.0354276,-4.5883332,0.3811184,1
79.9000000,2.0053938,-4.6089077,0.3618581,1
