# AUV Synthetic IMU  — timestamp,ax,ay,az,gx,gy,gz
timestamp,ax,ay,az,gx,gy,gz
14.3400000,-1.6234743,0.1315795,-9.6129014,0.0029536,-0.0108594,0.0053854
14.3500000,-1.5995585,-0.0284869,-9.6488082,-0.0023089,-0.0106306,-0.0038128
14.3600000,-1.5868420,0.0288471,-9.6414697,-0.0002157,-0.0099777,-0.0016378
14.3700000,-1.7407336,-0.0622959,-9.6020665,-0.0051979,-0.0043199,0.0014787
14.3800000,-1.6829832,0.0056748,-9.6317037,0.0014467,-0.0071124,0.0009255
14.3900000,-1.6437387,-0.0740274,-9.6513613,0.0049715,-0.0065573,-0.0007915
14.4000000,-1.6632009,-0.0238313,-9.6516902,-0.0013642,-0.0015559,0.0003706
14.4100000,-1.6558158,0.0444101,-9.6725820,-0.0008518,-0.0063082,-0.0021416
14.4200000,-1.6664032,-0.0455770,-9.6750327,-0.0019031,-0.0070308,0.0013624
14.4300000,-1.6801278,-0.1620612,-9.5562370,0.0017644,-0.0049137,0.0000715
14.4400000,-1.6741707,0.0148219,-9.6946509,0.0024244,-0.0065545,0.0011181
14.4500000,-1.6462282,0.0814366,-9.6243549,0.0001768,-0.0054316,0.0009524
14.4600000,-1.6887526,-0.0438021,-9.6621676,-0.0031935,-0.0025251,0.0035698
14.4700000,-1.7407840,-0.0029035,-9.6355251,0.0014339,-0.0043298,0.0017979
14.4800000,-1.6331567,-0.0330670,-9.6325991,-0.0066869,-0.0077798,0.0010034
14.4900000,-1.6957177,0.0561509,-9.6052271,-0.0035137,-0.0076662,-0.0031776
14.5000000,-1.6388280,-0.0034261,-9.5973704,0.0006963,-0.0067023,0.0008899
14.5100000,-1.6748063,0.0518965,-9.5974430,0.0048680,-0.0137128,-0.0021329
14.5200000,-1.5918523,0.0128204,-9.6698430,-0.0025839,-0.0065246,-0.0004626
14.5300000,-1.6512580,-0.0307480,-9.5046491,0.0081762,-0.0082586,0.0030827
14.5400000,-1.6213871,-0.0459543,-9.5328734,-0.0004197,-0.0098105,0.0039569
14.5500000,-1.5549666,0.0745190,-9.6499469,0.0025566,-0.0065486,-0.0018245
14.5600000,-1.6699189,0.0045658,-9.6342838,-0.0007162,-0.0090630,0.0043914
14.5700000,-1.5917353,-0.0279165,-9.5607474,-0.0043648,-0.0082784,0.0009613
14.5800000,-1.5936448,0.0652429,-9.5540233,0.0000854,-0.0008925,-0.0030730
14.5900000,-1.6914820,-0.0634045,-9.6005257,0.0018108,-0.0047891,-0.0010051
14.6000000,-1.6714482,-0.0792324,-9.5830584,-0.0014092,-0.0100897,-0.0009579
14.6100000,-1.5435805,-0.0104559,-9.6649069,0.0005187,-0.0078347,-0.0069589
14.6200000,-1.6035030,0.0318790,-9.5542753,-0.0034532,-0.0052840,0.0008348
14.6300000,-1.6741598,0.0449886,-9.6828151,0.0016143,-0.0134496,0.0010320
14.6400000,-1.6589977,0.0522940,-9.6043997,-0.0028454,-0.0093812,0.0019040
14.6500000,-1.5961750,-0.0212565,-9.5879903,0.0031227,-0.0135030,-0.0010420
14.6600000,-1.6635084,0.0393540,-9.5818620,-0.0005933,-0.0048218,-0.0024558
14.6700000,-1.6728264,-0.0322618,-9.5906844,0.0015923,-0.0040679,0.0009951
14.6800000,-1.6496657,0.0363912,-9.6454624,0.0040250,-0.0113290,0.0054432
14.6900000,-1.5372112,0.0103123,-9.5072029,-0.0002208,-0.0122156,-0.0054803
14.7000000,-1.5780740,0.0384944,-9.6076588,0.0047082,-0.0129595,-0.0009877
14.7100000,-1.6566822,0.0454631,-9.7262743,0.0017089,-0.0064346,-0.0017069
14.7200000,-1.6802478,0.0231234,-9.6068432,-0.0029438,-0.0065285,-0.0010742
14.7300000,-1.6890081,-0.0356957,-9.5103666,0.0002300,-0.0073004,-0.0012325
14.7400000,-1.5807580,0.0003478,-9.6010115,-0.0079451,-0.0101087,0.0088969
14.7500000,-1.6489412,-0.0236783,-9.6158080,0.0019717,-0.0069961,-0.0042299
14.7600000,-1.6704730,-0.0520795,-9.6603068,-0.0048170,-0.0130700,-0.0006452
14.7700000,-1.6512930,0.0474802,-9.5227323,0.0051869,-0.0121349,-0.0061184
14.7800000,-1.6004912,-0.1136584,-9.6320616,-0.0011577,-0.0072248,-0.0009460
14.7900000,-1.6589264,-0.0602378,-9.6887812,-0.0008703,-0.0065898,0.0001324
14.8000000,-1.7042143,0.0002163,-9.6261789,-0.0023973,-0.0091458,-0.0008033
14.8100000,-1.6921738,0.0151730,-9.6412134,-0.0034158,-0.0043801,0.0026235
14.8200000,-1.6450448,-0.0397388,-9.6146556,0.0027151,-0.0103548,-0.0045784
14.8300000,-1.6045718,-0.0187706,-9.5943739,-0.0077568,-0.0054186,-0.0002651
14.8400000,-1.5922203,0.0157985,-9.5447821,-0.0019956,-0.0079546,0.0018812
14.8500000,-1.7138186,0.0958012,-9.6186980,0.0001688,-0.0120441,-0.0044549
14.8600000,-1.5958002,0.0030019,-9.5482129,-0.0020433,-0.0055148,-0.0028593
14.8700000,-1.7059507,-0.0271645,-9.6421747,0.0010682,-0.0076746,0.0053360
14.8800000,-1.6617521,-0.0587749,-9.6119980,-0.0006008,-0.0081442,-0.0060435
14.8900000,-1.7149030,-0.0222404,-9.5946773,-0.0003536,-0.0082584,0.0002863
14.9000000,-1.7051188,0.0845526,-9.6867804,-0.0010776,-0.0101641,-0.0001681
14.9100000,-1.6094928,-0.0142430,-9.5498707,-0.0023036,-0.0108116,-0.0000751
14.9200000,-1.6004224,-0.0080520,-9.5802388,-0.0012336,-0.0107092,-0.0034690
14.9300000,-1.6251645,0.0215169,-9.5803674,-0.0004879,-0.0084269,-0.0073250
14.9400000,-1.6330725,0.0104278,-9.5070171,-0.0000758,-0.0038719,0.0006880
14.9500000,-1.6168858,-0.0118181,-9.6221173,-0.0005879,-0.0022207,-0.0032695
14.9600000,-1.7034545,-0.0017469,-9.6249700,-0.0057982,-0.0110009,0.0039972
14.9700000,-1.5975080,0.0203695,-9.5984161,-0.0004156,-0.0074348,-0.0031318
14.9800000,-1.6905989,0.0040360,-9.5694585,-0.0039620,-0.0088557,0.0011172
14.9900000,-1.6197941,-0.0704829,-9.6504131,-0.0006540,-0.0046434,0.0044447
15.0000000,-1.7041280,0.0086722,-9.5666723,0.0051193,-0.0081197,-0.0014396
15.0100000,-1.6780101,-0.0080063,-9.5482602,-0.0002210,-0.0116262,0.0024773
15.0200000,-1.6509508,-0.1693195,-9.5561482,-0.0020714,-0.0087692,0.0045222
15.0300000,-1.7303210,-0.0139393,-9.6666184,0.0014851,-0.0113218,0.0048032
15.0400000,-1.6607019,0.0046816,-9.6192300,-0.0035707,-0.0084762,0.0051783
15.0500000,-1.6776577,0.0028873,-9.5628739,0.0023270,-0.0054378,0.0010663
15.0600000,-1.6059114,-0.0318877,-9.6342935,0.0009894,-0.0088056,0.0081901
15.0700000,-1.6467239,-0.0065413,-9.6344262,0.0041443,-0.0093675,-0.0037982
15.0800000,-1.6646568,-0.0130489,-9.5431190,0.0043288,-0.0073014,-0.0000505
15.0900000,-1.5425406,0.0430580,-9.6577978,-0.0011852,-0.0109854,-0.0004914
15.1000000,-1.7345150,-0.0494143,-9.6274920,0.0007131,-0.0074297,0.0008912
15.1100000,-1.6535600,0.1474631,-9.6667330,0.0012774,-0.0081417,0.0045929
15.1200000,-1.6833821,-0.0095551,-9.6645909,0.0007164,-0.0035007,0.0025767
15.1300000,-1.7380281,-0.0864853,-9.6422112,-0.0037934,-0.0061854,0.0024703
15.1400000,-1.6876069,-0.0518832,-9.5746176,-0.0010070,-0.0083389,-0.0069199
15.1500000,-1.6957685,0.0476890,-9.6283175,-0.0018480,-0.0058649,-0.0011924
15.1600000,-1.6409345,0.0345130,-9.6906442,0.0037182,-0.0152122,-0.0029243
15.1700000,-1.6764735,0.0102290,-9.5962577,-0.0015289,-0.0095161,-0.0053820
15.1800000,-1.7498372,0.0370784,-9.6790582,0.0004688,-0.0052056,0.0041984
15.1900000,-1.6100817,-0.0029389,-9.6123435,-0.0049475,-0.0127106,0.0023128
15.2000000,-1.6299265,-0.0428602,-9.7395616,-0.0087278,-0.0096202,0.0019219
15.2100000,-1.7286758,-0.0092484,-9.6616930,0.0046295,-0.0068439,-0.0017199
15.2200000,-1.6741817,0.0816050,-9.6525244,-0.0009758,-0.0068939,-0.0028716
15.2300000,-1.6091081,0.0187810,-9.7459769,-0.0012969,-0.0068075,0.0021460
15.2400000,-1.6784333,-0.0875753,-9.6721743,-0.0056867,-0.0053726,0.0022882
15.2500000,-1.7757432,-0.0446317,-9.5954873,-0.0006779,-0.0034294,0.0018996
15.2600000,-1.7268242,0.0374516,-9.6761162,-0.0000138,-0.0115245,-0.0039352
15.2700000,-1.6546594,-0.0282346,-9.5912964,-0.0043001,-0.0052950,0.0014154
15.2800000,-1.6546858,0.0366399,-9.6070078,0.0005410,-0.0055946,0.0027574
15.2900000,-1.6517087,0.0749138,-9.5920388,0.0033180,-0.0051539,-0.0027246
15.3000000,-1.6437908,0.0461184,-9.7207914,-0.0027784,-0.0046996,0.0012026
15.3100000,-1.6434290,0.0044199,-9.6043945,-0.0022674,-0.0082078,-0.0005777
15.3200000,-1.7719646,-0.0187512,-9.6092286,0.0012599,-0.0051997,0.0001870
15.3300000,-1.6609631,0.0146238,-9.5459336,0.0002801,-0.0092292,-0.0051489
15.3400000,-1.6757706,0.0014806,-9.7173804,-0.0050180,-0.0106881,-0.0010105
15.3500000,-1.6822095,0.0483633,-9.5549091,0.0006314,-0.0087643,-0.0001358
15.3600000,-1.7759656,-0.0110051,-9.6382071,0.0029922,-0.0044434,0.0041089
15.3700000,-1.6541812,0.0180438,-9.6290112,0.0022295,-0.0114424,0.0004681
15.3800000,-1.6694311,-0.0033059,-9.5705531,0.0059111,-0.0091973,-0.0004902
15.3900000,-1.6011870,-0.0006622,-9.5656840,0.0021231,-0.0122182,-0.0039395
15.4000000,-1.7536415,-0.0032555,-9.7395923,0.0069810,-0.0012788,0.0005478
15.4100000,-1.6407621,0.0521120,-9.5980391,-0.0061982,-0.0051612,-0.0047631
15.4200000,-1.6352138,-0.0835749,-9.5479942,0.0036300,-0.0087022,-0.0049284
15.4300000,-1.6442935,-0.0648350,-9.5193507,-0.0073284,-0.0043246,-0.0017792
15.4400000,-1.7618074,-0.0504151,-9.6969276,-0.0023980,-0.0072420,0.0008821
15.4500000,-1.6776941,0.0721362,-9.5535879,-0.0030046,-0.0040962,0.0012423
15.4600000,-1.6421841,0.0196172,-9.6969255,-0.0017550,-0.0057405,0.0002138
15.4700000,-1.6123198,0.0328111,-9.6560752,0.0017509,-0.0039887,0.0008897
15.4800000,-1.6750629,-0.0333872,-9.6217338,0.0059045,-0.0088137,0.0031756
15.4900000,-1.6840130,0.0226935,-9.6423276,-0.0031914,-0.0045155,-0.0017590
15.5000000,-1.6718697,0.0872192,-9.6673300,0.0038033,-0.0089737,0.0002410
15.5100000,-1.5947048,0.0746603,-9.6335634,-0.0057092,-0.0085807,-0.0039187
15.5200000,-1.5794584,-0.0286305,-9.6073266,-0.0002866,-0.0082390,0.0027045
15.5300000,-1.6526728,-0.0278117,-9.5855938,-0.0034353,-0.0071523,-0.0027205
15.5400000,-1.7024913,-0.0125898,-9.5579339,-0.0006896,-0.0059149,-0.0020002
15.5500000,-1.6581274,0.0119662,-9.6349348,-0.0018962,-0.0104997,0.0007805
15.5600000,-1.6646951,0.0439802,-9.6767968,0.0019356,-0.0036033,0.0010946
15.5700000,-1.5765197,0.0415142,-9.6893726,0.0033267,-0.0063161,-0.0021848
15.5800000,-1.6924089,-0.0264682,-9.6188773,-0.0004466,-0.0109442,0.0026869
15.5900000,-1.6799269,0.0192850,-9.6110746,-0.0037413,-0.0057611,-0.0003847
15.6000000,-1.5070336,-0.0341122,-9.6323994,-0.0005687,-0.0117994,-0.0051756
15.6100000,-1.6119646,0.0099354,-9.5892113,-0.0002208,-0.0112192,0.0059451
15.6200000,-1.6753031,0.0156833,-9.6028852,-0.0017680,-0.0062667,-0.0056119
15.6300000,-1.6545689,-0.0854347,-9.6219595,-0.0088087,-0.0106403,0.0024519
15.6400000,-1.6465074,-0.0876601,-9.6173660,-0.0010108,-0.0055345,0.0027824
15.6500000,-1.6080279,0.0324201,-9.5937823,-0.0035592,-0.0101606,0.0067103
15.6600000,-1.6761971,0.0056778,-9.6106506,-0.0014653,-0.0065756,-0.0028472
15.6700000,-1.6772983,0.1414770,-9.6674747,0.0013813,-0.0075099,-0.0023971
15.6800000,-1.6460669,0.0156307,-9.6006893,0.0011271,-0.0055909,-0.0014940
15.6900000,-1.7394516,-0.0316439,-9.6552295,-0.0030058,-0.0097491,0.0036558
15.7000000,-1.7149107,-0.1030633,-9.6937267,0.0001164,-0.0062493,0.0028383
15.7100000,-1.7508753,-0.0494709,-9.6069681,-0.0010818,-0.0083908,0.0015484
15.7200000,-1.6879717,0.0115624,-9.5868425,-0.0026569,-0.0049094,-0.0066603
15.7300000,-1.7366179,-0.0049146,-9.6146102,0.0019875,-0.0093642,0.0012453
15.7400000,-1.6432915,0.0564323,-9.7327079,0.0022628,-0.0086060,0.0032017
15.7500000,-1.7398041,0.0453236,-9.6244906,0.0028339,-0.0090868,0.0053494
15.7600000,-1.6381851,0.0425828,-9.6367883,-0.0028004,-0.0018832,-0.0049947
15.7700000,-1.7238756,-0.0361965,-9.5296409,-0.0000707,-0.0054643,0.0052138
15.7800000,-1.6975559,0.0469296,-9.6198436,-0.0053951,-0.0113633,0.0021405
15.7900000,-1.6470170,0.0558926,-9.5997747,0.0002371,-0.0093085,0.0009536
15.8000000,-1.6634403,0.0424010,-9.6349232,0.0003579,-0.0072004,0.0089813
15.8100000,-1.7040987,-0.0086025,-9.5769257,-0.0017022,-0.0067538,-0.0027847
15.8200000,-1.6415484,-0.0119180,-9.7240032,-0.0028097,-0.0055142,0.0040062
15.8300000,-1.6174387,0.0544055,-9.6343125,-0.0016539,-0.0168123,-0.0013038
15.8400000,-1.6121380,0.0129918,-9.5860957,-0.0026856,-0.0090014,0.0035501
15.8500000,-1.7175576,0.0032301,-9.6554418,0.0004415,-0.0076965,-0.0004746
15.8600000,-1.7493652,-0.0620624,-9.6556890,-0.0014234,-0.0079749,-0.0060773
15.8700000,-1.6698793,0.0371844,-9.5969072,0.0003270,-0.0044129,0.0053928
15.8800000,-1.6965378,-0.1049825,-9.6004113,0.0059495,-0.0083017,0.0009266
15.8900000,-1.7125962,-0.0577342,-9.6749558,0.0029510,-0.0142185,-0.0048999
15.9000000,-1.6120906,0.0611831,-9.6791057,-0.0017017,-0.0061297,0.0013995
15.9100000,-1.7608036,-0.0642343,-9.6280762,0.0028797,-0.0036094,-0.0012254
15.9200000,-1.7062675,-0.0585013,-9.6910603,0.0003172,-0.0079170,-0.0015926
15.9300000,-1.5856929,-0.0539727,-9.6140338,0.0021887,-0.0106664,0.0029401
15.9400000,-1.6750460,-0.0224545,-9.5511451,-0.0005946,-0.0068364,0.0000031
15.9500000,-1.6049322,-0.0095730,-9.6319928,-0.0036182,-0.0112937,-0.0006365
15.9600000,-1.7566872,-0.0846831,-9.5316373,0.0022286,-0.0081888,0.0038537
15.9700000,-1.6854283,-0.0230893,-9.7013673,0.0009677,-0.0102006,-0.0017850
15.9800000,-1.6616477,-0.0325387,-9.6998404,-0.0061572,-0.0009757,0.0009603
15.9900000,-1.6362595,0.0588252,-9.6439091,0.0048349,-0.0157772,0.0010514
16.0000000,-1.6710188,-0.0666644,-9.6386188,-0.0019240,-0.0101084,0.0056842
16.0100000,-1.6903709,-0.0239807,-9.6053219,0.0005824,-0.0055687,-0.0018394
16.0200000,-1.5633934,0.0242499,-9.6037756,-0.0037486,-0.0116227,-0.0021352
16.0300000,-1.7323938,0.0149638,-9.7297493,-0.0033283,-0.0081248,-0.0018798
16.0400000,-1.6874125,0.0303181,-9.5632705,-0.0021325,-0.0048045,-0.0006382
16.0500000,-1.7815183,0.0729926,-9.6956461,0.0024406,-0.0124256,-0.0016476
16.0600000,-1.7735670,0.0017686,-9.6183754,0.0041086,-0.0077482,-0.0025951
16.0700000,-1.6896164,-0.0712728,-9.6975442,0.0006997,-0.0104974,0.0015021
16.0800000,-1.7119568,-0.0003629,-9.6453352,0.0004549,-0.0099050,0.0026510
16.0900000,-1.7037580,0.0939765,-9.6103457,-0.0031974,-0.0066955,0.0016382
16.1000000,-1.6868911,0.0430976,-9.6139234,0.0037813,-0.0055061,0.0004170
16.1100000,-1.6300783,0.0675078,-9.6587067,0.0003464,-0.0052572,-0.0012790
16.1200000,-1.6857346,-0.0367782,-9.6703704,0.0007082,-0.0080952,-0.0001927
16.1300000,-1.6217862,-0.0299907,-9.6188393,-0.0006328,-0.0064617,0.0015403
16.1400000,-1.7224953,0.0037476,-9.5812642,0.0023853,-0.0122075,0.0050074
16.1500000,-1.6046097,0.0189870,-9.6481730,-0.0000526,-0.0070678,-0.0009911
16.1600000,-1.6779861,-0.0704734,-9.6199129,0.0061266,-0.0049527,-0.0039938
16.1700000,-1.6312638,-0.0001251,-9.6110301,0.0039884,-0.0072691,-0.0010570
16.1800000,-1.6417703,0.0389862,-9.7357303,0.0044842,-0.0098444,0.0073731
16.1900000,-1.6539312,-0.0252022,-9.5718118,0.0045995,-0.0102141,0.0019142
16.2000000,-1.7250328,0.0153218,-9.6965718,0.0000993,-0.0139173,-0.0064243
16.2100000,-1.6056240,-0.0224690,-9.6264279,-0.0029701,-0.0064481,0.0016467
16.2200000,-1.7149453,0.0025774,-9.5939284,-0.0002601,-0.0081798,-0.0003074
16.2300000,-1.6913137,0.0419329,-9.5611588,-0.0040301,-0.0091629,0.0000612
16.2400000,-1.7074476,0.0208799,-9.5611371,0.0051249,-0.0091849,0.0033110
16.2500000,-1.6048379,-0.0049381,-9.6000115,-0.0053190,-0.0038139,0.0048656
16.2600000,-1.7279531,-0.0179627,-9.5907406,-0.0027232,-0.0091383,-0.0019870
16.2700000,-1.6015643,0.0002130,-9.6075407,-0.0029774,-0.0071836,-0.0039536
16.2800000,-1.7434782,-0.0355901,-9.6483839,0.0034932,-0.0034300,-0.0016760
16.2900000,-1.6600711,0.0275949,-9.6432169,-0.0072752,-0.0008005,0.0013950
16.3000000,-1.5834997,0.0547022,-9.6111118,0.0043438,-0.0074396,0.0055380
16.3100000,-1.6626993,0.0033453,-9.6914188,0.0007768,-0.0048497,0.0083712
16.3200000,-1.7247523,0.0612955,-9.6603334,-0.0033161,-0.0097420,0.0039140
16.3300000,-1.7011897,0.0015774,-9.6584102,-0.0010130,-0.0061653,-0.0071282
16.3400000,-1.5908203,-0.0541317,-9.6328482,-0.0010367,-0.0109846,-0.0012048
16.3500000,-1.6195913,0.0662695,-9.6726978,0.0018239,-0.0047168,-0.0012665
16.3600000,-1.6511106,-0.0411728,-9.6278852,0.0016348,-0.0118189,-0.0000379
16.3700000,-1.5866616,0.0227160,-9.6675181,-0.0037559,-0.0044408,0.0020197
16.3800000,-1.6467309,-0.0310759,-9.5945135,0.0020076,-0.0138718,0.0017549
16.3900000,-1.6480740,-0.0176652,-9.6407233,-0.0038299,-0.0046717,0.0003050
16.4000000,-1.7128799,-0.0451945,-9.6299937,-0.0054274,-0.0077374,-0.0012125
16.4100000,-1.6715530,-0.0961963,-9.7003892,0.0004282,-0.0104485,-0.0008005
16.4200000,-1.6036866,0.0101177,-9.6880340,0.0014208,-0.0081487,-0.0014596
16.4300000,-1.6444806,0.0498097,-9.6288756,-0.0012028,-0.0069129,0.0009530
16.4400000,-1.6551369,0.0566790,-9.7029764,0.0028546,-0.0023614,0.0021369
16.4500000,-1.6993805,0.0372114,-9.6101049,-0.0044404,-0.0073148,0.0009928
16.4600000,-1.6662127,0.0278088,-9.5643554,-0.0005046,-0.0083354,-0.0035306
16.4700000,-1.6007315,0.0677791,-9.6006624,-0.0022226,-0.0092599,-0.0000403
16.4800000,-1.6844637,-0.0264006,-9.6143472,0.0000260,-0.0097644,-0.0026243
16.4900000,-1.7271498,0.0328898,-9.6153805,0.0022264,-0.0047845,0.0000972
16.5000000,-1.6613747,0.0400666,-9.5881491,0.0019297,-0.0114339,-0.0003094
16.5100000,-1.6779133,-0.0296149,-9.6261889,0.0015224,-0.0063642,0.0002065
16.5200000,-1.6139637,-0.1050753,-9.6259548,-0.0041057,-0.0093060,0.0084505
16.5300000,-1.7018653,0.0634837,-9.5955729,-0.0011781,-0.0044703,0.0013638
16.5400000,-1.6363698,-0.0159576,-9.6551663,-0.0008334,-0.0044367,0.0038083
16.5500000,-1.6394433,0.0551531,-9.7076515,0.0030016,-0.0139730,0.0061517
16.5600000,-1.5837009,-0.0081294,-9.6262528,-0.0041954,-0.0108210,-0.0072264
16.5700000,-1.6629883,-0.0021920,-9.5932375,0.0000721,-0.0053325,-0.0063317
16.5800000,-1.6452399,0.0215168,-9.7145070,0.0005110,-0.0140816,0.0014327
16.5900000,-1.6684289,0.0681994,-9.6972766,-0.0015652,-0.0066730,-0.0045098
16.6000000,-1.7177227,-0.0480425,-9.5499908,0.0000313,-0.0094181,-0.0023229
16.6100000,-1.6845130,0.0079047,-9.5813521,-0.0080763,-0.0094161,0.0030090
16.6200000,-1.7058215,0.0891209,-9.5579221,-0.0024212,-0.0102434,0.0057227
16.6300000,-1.6950171,0.0148142,-9.6425459,0.0003357,-0.0095735,0.0024006
16.6400000,-1.6635368,0.0314062,-9.6183662,-0.0023833,-0.0071056,-0.0012434
16.6500000,-1.6272827,0.0369803,-9.6551149,0.0014616,-0.0033075,-0.0059423
16.6600000,-1.7460644,0.0192920,-9.5393774,0.0025207,-0.0031224,0.0022525
16.6700000,-1.6294092,-0.0423195,-9.5965418,-0.0015006,-0.0132160,-0.0035514
16.6800000,-1.6772056,-0.0053197,-9.6191835,-0.0004531,-0.0125301,-0.0007029
16.6900000,-1.6138959,-0.0208197,-9.6151278,-0.0001831,-0.0119346,-0.0058606
16.7000000,-1.6634393,0.0222551,-9.5685003,0.0019294,-0.0117617,-0.0010215
16.7100000,-1.7427778,-0.0520097,-9.5381937,0.0026622,-0.0101371,-0.0005171
16.7200000,-1.7189966,-0.0243062,-9.6504008,-0.0002638,-0.0086898,-0.0009884
16.7300000,-1.7170219,0.0170435,-9.6878573,-0.0003370,-0.0119737,-0.0012653
16.7400000,-1.7217439,0.0406912,-9.6441135,0.0002037,-0.0076821,0.0023558
16.7500000,-1.6644432,0.0577968,-9.5391221,-0.0010276,-0.0047526,-0.0033547
16.7600000,-1.7107993,-0.0265966,-9.6975369,-0.0016511,-0.0062994,-0.0026481
16.7700000,-1.6675358,0.0072535,-9.6255005,-0.0024668,-0.0052772,-0.0032912
16.7800000,-1.6768088,0.0360123,-9.5757049,0.0027230,-0.0105374,0.0074695
16.7900000,-1.5952857,-0.0010139,-9.6766851,-0.0003428,-0.0135794,-0.0016146
16.8000000,-1.6630719,0.0862635,-9.6252380,-0.0001254,-0.0043506,0.0016054
16.8100000,-1.6819951,0.0163287,-9.6084384,-0.0019545,-0.0090708,0.0028987
16.8200000,-1.5332935,-0.0402443,-9.5762779,-0.0013973,-0.0095514,-0.0010457
16.8300000,-1.6705313,-0.0587081,-9.6282149,0.0042886,-0.0067401,-0.0009004
16.8400000,-1.6463180,0.0854534,-9.6008582,0.0011981,-0.0078025,-0.0001570
16.8500000,-1.6333366,0.0266305,-9.6223494,0.0025511,-0.0087275,0.0017283
16.8600000,-1.6345861,0.0129087,-9.6031648,0.0014630,-0.0092074,0.0001633
16.8700000,-1.6695262,0.0026608,-9.6389863,-0.0037774,-0.0068444,0.0025040
16.8800000,-1.6327492,0.0172688,-9.6791064,0.0029536,-0.0017040,-0.0010697
16.8900000,-1.6715036,-0.0252108,-9.6194157,0.0005204,-0.0116697,-0.0044658
16.9000000,-1.6808535,-0.0306880,-9.6266095,-0.0002946,-0.0106964,-0.0039110
16.9100000,-1.6968301,0.1096135,-9.6521939,-0.0066939,-0.0086890,-0.0006821
16.9200000,-1.6767478,-0.0801506,-9.5660056,0.0004549,-0.0051350,-0.0024671
16.9300000,-1.6533212,0.0653105,-9.6930078,-0.0009165,-0.0141605,0.0013003
16.9400000,-1.7085600,0.0783862,-9.6947732,-0.0055856,-0.0106082,0.0000025
16.9500000,-1.7632283,-0.0284001,-9.6120163,-0.0011641,-0.0045496,-0.0039200
16.9600000,-1.6139534,-0.0458857,-9.6258347,0.0043345,-0.0101357,0.0046938
16.9700000,-1.6689588,-0.0255236,-9.6197314,-0.0012650,-0.0118799,0.0059338
16.9800000,-1.6043637,-0.0297358,-9.5963998,0.0057022,-0.0134328,-0.0013544
16.9900000,-1.6083172,-0.0168014,-9.6754528,-0.0010856,-0.0043449,0.0013492
17.0000000,-1.7172914,0.0715389,-9.6607000,-0.0013867,-0.0108857,0.0031708
17.0100000,-1.7416033,-0.0314569,-9.6496067,-0.0024980,-0.0044937,-0.0004151
17.0200000,-1.5974956,-0.0977968,-9.6022419,-0.0009953,-0.0078691,-0.0048391
17.0300000,-1.6267228,0.0003197,-9.6281574,-0.0035952,-0.0095134,0.0026271
17.0400000,-1.7233229,0.0433317,-9.5634790,-0.0026011,-0.0103215,-0.0027301
17.0500000,-1.7150108,-0.0317219,-9.6478325,-0.0023586,-0.0077575,0.0028314
17.0600000,-1.6754651,-0.1296725,-9.7265405,-0.0024001,-0.0083069,-0.0054169
17.0700000,-1.7246892,-0.0539685,-9.6010593,0.0058344,-0.0095212,0.0009691
17.0800000,-1.7439323,-0.0256994,-9.6430477,-0.0009325,-0.0131245,-0.0010993
17.0900000,-1.6298336,-0.0476376,-9.6469449,-0.0037397,-0.0067522,-0.0031876
17.1000000,-1.5877932,0.0890326,-9.6501403,-0.0020331,-0.0131353,-0.0003195
17.1100000,-1.6895975,-0.0340442,-9.6269768,-0.0003977,-0.0135533,0.0014701
17.1200000,-1.6214245,0.0572910,-9.6660301,-0.0007620,-0.0093786,-0.0077782
17.1300000,-1.7932447,0.0130796,-9.6300595,0.0038276,-0.0115575,0.0016702
17.1400000,-1.7126281,-0.0579033,-9.7510665,0.0025694,-0.0078598,0.0018662
17.1500000,-1.6718522,-0.0189533,-9.5637328,0.0002925,-0.0095744,-0.0029908
17.1600000,-1.6739808,0.0844008,-9.6794920,0.0035921,-0.0085119,0.0016942
17.1700000,-1.6640037,-0.0390112,-9.5670595,0.0050210,-0.0048047,-0.0003319
17.1800000,-1.6993279,0.0870910,-9.6312863,-0.0039809,-0.0074832,0.0048523
17.1900000,-1.6938614,0.0149923,-9.5799455,-0.0005919,-0.0121418,-0.0000248
17.2000000,-1.6481742,0.0297093,-9.5764683,-0.0055876,-0.0107947,-0.0037192
17.2100000,-1.6404434,-0.0912807,-9.5882318,0.0001280,-0.0096398,0.0007827
17.2200000,-1.5744269,-0.0542417,-9.7051618,-0.0008789,-0.0105617,-0.0018768
17.2300000,-1.7431404,0.1476149,-9.7417115,0.0031987,-0.0030036,0.0000997
17.2400000,-1.7542456,0.0256008,-9.6684477,-0.0035562,-0.0053122,0.0035808
17.2500000,-1.7274416,-0.1231077,-9.6054463,-0.0004395,-0.0011786,0.0013648
17.2600000,-1.6700624,-0.0384244,-9.5791106,-0.0043498,-0.0092983,-0.0001502
17.2700000,-1.6647420,-0.0784734,-9.5607475,0.0021868,-0.0071759,-0.0002537
17.2800000,-1.6262961,-0.0716256,-9.7028828,0.0007298,-0.0036674,-0.0028860
17.2900000,-1.7320217,-0.0079277,-9.5947100,-0.0026403,-0.0031423,-0.0018809
17.3000000,-1.7083096,-0.0408315,-9.6149506,-0.0006323,-0.0050042,0.0048237
17.3100000,-1.7793916,0.0144164,-9.6676276,-0.0034590,-0.0048660,0.0083006
17.3200000,-1.6713956,-0.0153485,-9.6696540,0.0009610,-0.0066963,-0.0037490
