timestamp,px_m,py_m,pz_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,speed_horiz_ms,speed_total_ms,distance_total_m,depth_m,std_pos_m,std_vel_ms,std_att_deg,upd_imu,upd_dvl,upd_depth,upd_gps,upd_mag
15.280000,36.913598,16.033024,0.456840,4.845766,0.067400,-1.087866,-179.706090,11.721455,17.162677,4.846235,4.966834,50.553052,0.456840,0.105989,0.007011,0.099437,1,0,0,0,0
15.290000,36.961259,16.046979,0.457644,4.849298,0.067192,-1.088695,-179.703862,11.724400,17.164287,4.849763,4.970459,50.602721,0.457644,0.106009,0.007071,0.099602,1,0,0,0,0
15.300000,37.008953,16.060948,0.458446,4.853076,0.067350,-1.088279,-179.705594,11.727096,17.163597,4.853544,4.974056,50.652425,0.458446,0.106029,0.007132,0.099767,1,0,0,0,0
15.310000,37.056683,16.074927,0.459234,4.856512,0.067849,-1.089001,-179.706820,11.731797,17.163960,4.856986,4.977573,50.702166,0.459234,0.106050,0.007193,0.099932,1,0,0,0,0
15.320000,37.104447,16.088911,0.460018,4.858693,0.068204,-1.089413,-179.706117,11.734777,17.163866,4.859172,4.979796,50.751942,0.460018,0.106070,0.007255,0.100096,1,0,0,0,0
15.330000,37.152234,16.102898,0.460800,4.861892,0.068527,-1.090673,-179.705338,11.740049,17.166907,4.862375,4.983198,50.801740,0.460800,0.106091,0.007316,0.100261,1,0,0,0,0
15.340000,37.200054,16.116894,0.461582,4.865259,0.069028,-1.090224,-179.708086,11.746170,17.167530,4.865748,4.986391,50.851572,0.461582,0.106112,0.007380,0.100425,1,0,0,0,0
15.350000,37.247905,16.130897,0.462348,4.868393,0.068981,-1.091354,-179.707703,11.751191,17.167636,4.868882,4.989696,50.901436,0.462348,0.106132,0.007442,0.100588,1,0,0,0,0
15.360000,37.295788,16.144909,0.463114,4.870648,0.069278,-1.091476,-179.706476,11.753749,17.165245,4.871141,4.991926,50.951332,0.463114,0.106153,0.007506,0.100752,1,0,0,0,0
15.370000,37.343694,16.158923,0.463875,4.874114,0.069643,-1.091937,-179.705247,11.760306,17.165005,4.874611,4.995414,51.001252,0.463875,0.106175,0.007570,0.100915,1,0,0,0,0
15.380000,37.391635,16.172943,0.464627,4.877271,0.070138,-1.092939,-179.701796,11.765574,17.165320,4.877775,4.998721,51.051206,0.464627,0.106196,0.007634,0.101078,1,0,0,0,0
15.390000,37.439608,16.186968,0.465378,4.881075,0.070799,-1.094129,-179.700102,11.772563,17.167662,4.881588,5.002701,51.101193,0.465378,0.106217,0.007699,0.101241,1,0,0,0,0
15.400000,37.487621,16.201000,0.466126,4.883799,0.071141,-1.093305,-179.696167,11.773297,17.167346,4.884317,5.005184,51.151220,0.466126,0.106239,0.007765,0.101403,1,0,0,0,0
15.410000,37.525272,16.209877,0.480082,4.865665,0.067630,-1.094171,-179.715513,11.661036,17.155303,4.866135,4.987633,51.192344,0.480082,0.106153,0.007088,0.099054,1,1,0,0,1
15.420000,37.573133,16.223886,0.480960,4.868697,0.068944,-1.095454,-179.712846,11.666007,17.158212,4.869185,4.990890,51.242220,0.480960,0.106173,0.007148,0.099220,1,0,0,0,0
15.430000,37.621027,16.237895,0.481840,4.871652,0.070036,-1.097000,-179.716832,11.668480,17.159265,4.872156,4.994128,51.292129,0.481840,0.106194,0.007208,0.099386,1,0,0,0,0
15.440000,37.668955,16.251904,0.482727,4.873898,0.070755,-1.096570,-179.718306,11.672632,17.158770,4.874412,4.996234,51.342071,0.482727,0.106215,0.007270,0.099551,1,0,0,0,0
15.450000,37.716906,16.265912,0.483601,4.877019,0.070472,-1.097720,-179.720172,11.674982,17.158055,4.877528,4.999526,51.392033,0.483601,0.106236,0.007331,0.099716,1,0,0,0,0
15.460000,37.764887,16.279933,0.484479,4.880599,0.070877,-1.097536,-179.721199,11.678272,17.157946,4.881113,5.002984,51.442028,0.484479,0.106257,0.007393,0.099881,1,0,0,0,0
15.470000,37.812902,16.293960,0.485344,4.884422,0.071222,-1.097813,-179.720299,11.680560,17.157437,4.884942,5.006780,51.492058,0.485344,0.106278,0.007456,0.100045,1,0,0,0,0
15.480000,37.860955,16.307994,0.486203,4.887402,0.072000,-1.098296,-179.717287,11.685618,17.155604,4.887932,5.009804,51.542126,0.486203,0.106299,0.007519,0.100210,1,0,0,0,0
15.490000,37.909040,16.322028,0.487055,4.890512,0.072224,-1.098563,-179.718905,11.688201,17.156647,4.891045,5.012900,51.592224,0.487055,0.106320,0.007583,0.100373,1,0,0,0,0
15.500000,37.957154,16.336070,0.487902,4.893978,0.071885,-1.098613,-179.716749,11.693343,17.156531,4.894506,5.016287,51.642353,0.487902,0.106342,0.007648,0.100537,1,0,0,0,0
15.510000,38.014744,16.344438,0.381224,4.969756,0.078600,-1.090038,-179.668856,12.102919,17.109337,4.970378,5.088500,51.763871,0.381224,0.106320,0.006793,0.098928,1,1,1,0,0
15.520000,38.063620,16.358595,0.381458,4.974327,0.079726,-1.090889,-179.669347,12.107648,17.107780,4.974966,5.093165,51.814756,0.381458,0.106341,0.006850,0.099094,1,0,0,0,0
15.530000,38.112543,16.372753,0.381686,4.978180,0.080624,-1.091799,-179.670976,12.111737,17.109398,4.978833,5.097137,51.865688,0.381686,0.106362,0.006907,0.099260,1,0,0,0,0
15.540000,38.161507,16.386916,0.381911,4.981562,0.081222,-1.092875,-179.671121,12.115119,17.110590,4.982224,5.100680,51.916659,0.381911,0.106383,0.006964,0.099425,1,0,0,0,0
15.550000,38.210506,16.401084,0.382136,4.985591,0.081759,-1.093294,-179.672296,12.121138,17.110168,4.986262,5.104713,51.967666,0.382136,0.106405,0.007023,0.099591,1,0,0,0,0
15.560000,38.259545,16.415259,0.382352,4.989747,0.081999,-1.093292,-179.671319,12.123206,17.109539,4.990421,5.108776,52.018713,0.382352,0.106426,0.007082,0.099756,1,0,0,0,0
15.570000,38.308624,16.429443,0.382557,4.994749,0.082523,-1.093352,-179.669139,12.126817,17.110840,4.995431,5.113682,52.069801,0.382557,0.106448,0.007142,0.099921,1,0,0,0,0
15.580000,38.357751,16.443637,0.382749,4.998333,0.083322,-1.093855,-179.669718,12.133097,17.109303,4.999028,5.117304,52.120938,0.382749,0.106470,0.007202,0.100085,1,0,0,0,0
15.590000,38.406915,16.457833,0.382933,5.002162,0.083719,-1.094463,-179.671810,12.136396,17.109548,5.002863,5.121180,52.172111,0.382933,0.106492,0.007262,0.100249,1,0,0,0,0
15.600000,38.456118,16.472037,0.383112,5.007498,0.085141,-1.095223,-179.671490,12.143140,17.112620,5.008221,5.126577,52.223323,0.383112,0.106514,0.007323,0.100414,1,0,0,0,0
15.610000,38.486511,16.497789,0.399451,4.985803,0.066451,-1.095997,-179.620003,11.990248,17.127229,4.986246,5.105278,52.266379,0.399451,0.106427,0.006750,0.098346,1,1,0,0,1
15.620000,38.535510,16.512117,0.399809,4.989440,0.066741,-1.096686,-179.620329,11.993817,17.130540,4.989887,5.108981,52.317432,0.399809,0.106449,0.006806,0.098513,1,0,0,0,0
15.630000,38.584545,16.526457,0.400164,4.993019,0.068071,-1.097225,-179.625665,11.999923,17.129145,4.993483,5.112609,52.368522,0.400164,0.106470,0.006864,0.098680,1,0,0,0,0
15.640000,38.633619,16.540794,0.400511,4.996664,0.069454,-1.097826,-179.626579,12.003105,17.127537,4.997147,5.116317,52.419648,0.400511,0.106491,0.006921,0.098846,1,0,0,0,0
15.650000,38.682732,16.555127,0.400853,5.000979,0.069790,-1.098746,-179.629428,12.008951,17.123645,5.001465,5.120732,52.470811,0.400853,0.106513,0.006979,0.099013,1,0,0,0,0
15.660000,38.731889,16.569467,0.401190,5.004619,0.070202,-1.099357,-179.629915,12.012708,17.125338,5.005112,5.124425,52.522019,0.401190,0.106534,0.007038,0.099178,1,0,0,0,0
15.670000,38.781083,16.583816,0.401522,5.008768,0.069347,-1.099420,-179.628825,12.017002,17.126770,5.009248,5.128478,52.573263,0.401522,0.106556,0.007097,0.099344,1,0,0,0,0
15.680000,38.830312,16.598186,0.401842,5.012713,0.069748,-1.100192,-179.627993,12.020200,17.127667,5.013198,5.132502,52.624548,0.401842,0.106578,0.007157,0.099510,1,0,0,0,0
15.690000,38.879581,16.612565,0.402159,5.015762,0.070363,-1.100235,-179.630153,12.025799,17.125562,5.016255,5.135497,52.675873,0.402159,0.106600,0.007218,0.099675,1,0,0,0,0
15.700000,38.928880,16.626945,0.402465,5.018916,0.071758,-1.099947,-179.630428,12.029390,17.123923,5.019429,5.138536,52.727228,0.402465,0.106622,0.007279,0.099840,1,0,0,0,0
15.710000,38.964256,16.637550,0.442132,4.976684,0.061291,-1.107691,-179.649596,11.775455,17.104804,4.977062,5.098835,52.781425,0.442132,0.106627,0.006718,0.098904,1,1,0,0,0
15.720000,39.013181,16.651894,0.442815,4.979796,0.061514,-1.108497,-179.650319,11.778244,17.108720,4.980176,5.102050,52.832414,0.442815,0.106649,0.006775,0.099070,1,0,0,0,0
15.730000,39.062136,16.666248,0.443498,4.982463,0.061772,-1.108932,-179.649322,11.783614,17.108024,4.982846,5.104751,52.883434,0.443498,0.106670,0.006832,0.099236,1,0,0,0,0
15.740000,39.111118,16.680607,0.444175,4.986424,0.061778,-1.108406,-179.648402,11.788556,17.106181,4.986807,5.108503,52.934482,0.444175,0.106692,0.006890,0.099402,1,0,0,0,0
15.750000,39.160136,16.694975,0.444834,4.989246,0.061554,-1.108741,-179.647411,11.793781,17.103083,4.989626,5.111328,52.985567,0.444834,0.106714,0.006948,0.099567,1,0,0,0,0
15.760000,39.209182,16.709351,0.445486,4.993043,0.061657,-1.109163,-179.648417,11.794842,17.106013,4.993424,5.115127,53.036680,0.445486,0.106736,0.007007,0.099732,1,0,0,0,0
15.770000,39.258263,16.723740,0.446133,4.995598,0.062210,-1.110455,-179.649077,11.797991,17.102981,4.995986,5.117908,53.087831,0.446133,0.106758,0.007065,0.099897,1,0,0,0,0
15.780000,39.307373,16.738129,0.446785,4.998826,0.062095,-1.110922,-179.652416,11.804509,17.101769,4.999211,5.121158,53.139010,0.446785,0.106781,0.007125,0.100061,1,0,0,0,0
15.790000,39.356515,16.752528,0.447429,5.002521,0.062038,-1.111690,-179.652388,11.809846,17.101244,5.002906,5.124932,53.190222,0.447429,0.106803,0.007185,0.100226,1,0,0,0,0
15.800000,39.405692,16.766939,0.448069,5.006102,0.062085,-1.112081,-179.653254,11.814002,17.096012,5.006487,5.128512,53.241471,0.448069,0.106826,0.007246,0.100390,1,0,0,0,0
15.810000,39.440127,16.787732,0.467227,4.983237,0.051066,-1.114137,-179.638715,11.667754,17.110297,4.983498,5.106521,53.286027,0.467227,0.106734,0.006695,0.098353,1,1,0,0,1
15.820000,39.489094,16.802198,0.468057,4.986812,0.051650,-1.113687,-179.640795,11.670927,17.107973,4.987080,5.109918,53.337092,0.468057,0.106756,0.006752,0.098520,1,0,0,0,0
15.830000,39.538095,16.816667,0.468872,4.990637,0.051626,-1.114169,-179.641575,11.680555,17.108798,4.990904,5.113755,53.388191,0.468872,0.106778,0.006809,0.098687,1,0,0,0,0
15.840000,39.587133,16.831148,0.469676,4.994310,0.051993,-1.115132,-179.643528,11.685725,17.106754,4.994581,5.117554,53.439329,0.469676,0.106800,0.006866,0.098854,1,0,0,0,0
15.850000,39.636208,16.845635,0.470477,4.997112,0.052193,-1.115202,-179.643213,11.690133,17.107059,4.997385,5.120306,53.490504,0.470477,0.106822,0.006925,0.099020,1,0,0,0,0
15.860000,39.685311,16.860129,0.471269,4.999433,0.052928,-1.115202,-179.643302,11.694681,17.110644,4.999713,5.122578,53.541707,0.471269,0.106844,0.006984,0.099186,1,0,0,0,0
15.870000,39.734436,16.874626,0.472053,5.002680,0.052913,-1.115944,-179.643751,11.697228,17.107505,5.002960,5.125909,53.592933,0.472053,0.106866,0.007043,0.099352,1,0,0,0,0
15.880000,39.783594,16.889130,0.472834,5.005272,0.054185,-1.116589,-179.640446,11.701988,17.106993,5.005566,5.128592,53.644192,0.472834,0.106888,0.007102,0.099517,1,0,0,0,0
15.890000,39.832782,16.903628,0.473613,5.008008,0.054996,-1.116476,-179.638163,11.710117,17.109912,5.008310,5.131246,53.695478,0.473613,0.106911,0.007163,0.099683,1,0,0,0,0
15.900000,39.881997,16.918129,0.474377,5.012055,0.054962,-1.116533,-179.639300,11.713634,17.109116,5.012357,5.135209,53.746790,0.474377,0.106933,0.007224,0.099848,1,0,0,0,0
15.910000,39.921425,16.922726,0.520918,4.966010,0.056276,-1.126125,-179.716194,11.452569,17.092120,4.966329,5.092404,53.807960,0.520918,0.106939,0.006679,0.098928,1,1,0,0,0
15.920000,39.970265,16.937096,0.522092,4.968388,0.057117,-1.125854,-179.715822,11.457101,17.093074,4.968716,5.094672,53.858884,0.522092,0.106961,0.006736,0.099094,1,0,0,0,0
15.930000,40.019130,16.951467,0.523254,4.971768,0.058222,-1.126579,-179.714904,11.463220,17.091386,4.972109,5.098141,53.909831,0.523254,0.106983,0.006793,0.099260,1,0,0,0,0
15.940000,40.068031,16.965835,0.524411,4.974294,0.058736,-1.127743,-179.715241,11.467137,17.091404,4.974641,5.100868,53.960812,0.524411,0.107005,0.006851,0.099426,1,0,0,0,0
15.950000,40.116959,16.980206,0.525571,4.977675,0.059375,-1.128256,-179.717233,11.473606,17.091809,4.978029,5.104286,54.011821,0.525571,0.107028,0.006909,0.099591,1,0,0,0,0
15.960000,40.165922,16.994582,0.526724,4.979232,0.060248,-1.129447,-179.716400,11.478309,17.089579,4.979597,5.106078,54.062864,0.526724,0.107050,0.006967,0.099756,1,0,0,0,0
15.970000,40.214905,17.008952,0.527881,4.981971,0.060829,-1.129120,-179.715632,11.484148,17.090653,4.982342,5.108683,54.113925,0.527881,0.107073,0.007027,0.099921,1,0,0,0,0
15.980000,40.263915,17.023326,0.529024,4.984911,0.061570,-1.128855,-179.719271,11.484710,17.090094,4.985291,5.111501,54.165011,0.529024,0.107096,0.007087,0.100085,1,0,0,0,0
15.990000,40.312954,17.037701,0.530158,4.988249,0.061486,-1.129193,-179.716614,11.493752,17.089524,4.988628,5.114830,54.216126,0.530158,0.107118,0.007147,0.100250,1,0,0,0,0
16.000000,40.362025,17.052086,0.531281,4.990900,0.062500,-1.129508,-179.718373,11.499560,17.086230,4.991291,5.117497,54.267275,0.531281,0.107142,0.007208,0.100414,1,0,0,0,0
16.010000,40.112645,17.677172,0.398150,5.081926,0.076022,-1.114440,-179.670977,12.026465,17.262684,5.082495,5.203242,54.953312,0.398150,0.103507,0.006478,0.097667,1,1,1,1,1
16.020000,40.162571,17.691824,0.398457,5.086669,0.076664,-1.115355,-179.672856,12.033117,17.263974,5.087246,5.208079,55.005345,0.398457,0.103528,0.006532,0.097836,1,0,0,0,0
16.030000,40.212544,17.706485,0.398756,5.090068,0.076982,-1.114686,-179.674527,12.037766,17.265102,5.090650,5.211261,55.057426,0.398756,0.103550,0.006588,0.098004,1,0,0,0,0
16.040000,40.262549,17.721154,0.399038,5.093605,0.077195,-1.115741,-179.675668,12.040517,17.265492,5.094190,5.214945,55.109538,0.399038,0.103571,0.006643,0.098171,1,0,0,0,0
16.050000,40.312589,17.735832,0.399320,5.096659,0.076805,-1.115306,-179.674060,12.047631,17.266498,5.097238,5.217829,55.161688,0.399320,0.103593,0.006700,0.098339,1,0,0,0,0
16.060000,40.362656,17.750523,0.399585,5.099435,0.077076,-1.115641,-179.671383,12.052062,17.268045,5.100017,5.220616,55.213866,0.399585,0.103615,0.006757,0.098506,1,0,0,0,0
16.070000,40.412750,17.765221,0.399843,5.102945,0.078332,-1.115373,-179.671158,12.058081,17.267200,5.103547,5.224007,55.266072,0.399843,0.103637,0.006815,0.098673,1,0,0,0,0
16.080000,40.462880,17.779916,0.400086,5.106362,0.078818,-1.115572,-179.671215,12.063765,17.265680,5.106971,5.227394,55.318312,0.400086,0.103659,0.006873,0.098840,1,0,0,0,0
16.090000,40.513044,17.794615,0.400319,5.110074,0.078410,-1.116137,-179.673243,12.067607,17.264743,5.110675,5.231134,55.370586,0.400319,0.103681,0.006932,0.099006,1,0,0,0,0
16.100000,40.563243,17.809329,0.400545,5.113804,0.078544,-1.116700,-179.671124,12.070763,17.264517,5.114408,5.234900,55.422897,0.400545,0.103704,0.006991,0.099172,1,0,0,0,0
16.110000,40.598537,17.817336,0.443145,5.067343,0.070333,-1.124753,-179.713368,11.784806,17.243442,5.067831,5.191144,55.478795,0.443145,0.103712,0.006494,0.098359,1,1,0,0,0
16.120000,40.648331,17.831996,0.443803,5.070479,0.071185,-1.124744,-179.712934,11.789444,17.243579,5.070979,5.194216,55.530706,0.443803,0.103734,0.006550,0.098526,1,0,0,0,0
16.130000,40.698157,17.846657,0.444449,5.074141,0.072131,-1.125371,-179.713477,11.793150,17.242696,5.074653,5.197939,55.582649,0.444449,0.103756,0.006606,0.098693,1,0,0,0,0
16.140000,40.748022,17.861319,0.445092,5.076892,0.072444,-1.126162,-179.712702,11.800159,17.239801,5.077409,5.200800,55.634628,0.445092,0.103779,0.006662,0.098860,1,0,0,0,0
16.150000,40.797915,17.875984,0.445729,5.080934,0.072993,-1.126540,-179.712610,11.804206,17.240402,5.081458,5.204835,55.686636,0.445729,0.103801,0.006719,0.099026,1,0,0,0,0
16.160000,40.847849,17.890656,0.446359,5.083977,0.074170,-1.127040,-179.708618,11.807032,17.242754,5.084518,5.207930,55.738684,0.446359,0.103823,0.006777,0.099192,1,0,0,0,0
16.170000,40.897815,17.905328,0.446984,5.087653,0.074801,-1.127726,-179.706202,11.811193,17.243394,5.088203,5.211677,55.790764,0.446984,0.103846,0.006835,0.099357,1,0,0,0,0
16.180000,40.947819,17.920004,0.447605,5.091600,0.075095,-1.127173,-179.704510,11.816855,17.239108,5.092154,5.215415,55.842880,0.447605,0.103869,0.006894,0.099523,1,0,0,0,0
16.190000,40.997860,17.934685,0.448207,5.094931,0.075875,-1.128197,-179.702098,11.822713,17.238019,5.095496,5.218899,55.895034,0.448207,0.103891,0.006953,0.099688,1,0,0,0,0
16.200000,41.047938,17.949367,0.448807,5.097974,0.076131,-1.127856,-179.701262,11.830668,17.241821,5.098542,5.221800,55.947223,0.448807,0.103914,0.007013,0.099854,1,0,0,0,0
16.210000,41.086090,17.967959,0.471182,5.074556,0.066873,-1.131241,-179.697271,11.671855,17.246849,5.074997,5.199548,55.995202,0.471182,0.103826,0.006514,0.097917,1,1,0,0,1
16.220000,41.135953,17.982676,0.471991,5.077211,0.067139,-1.131918,-179.697378,11.676541,17.247054,5.077654,5.202289,56.047197,0.471991,0.103848,0.006569,0.098085,1,0,0,0,0
16.230000,41.185843,17.997399,0.472796,5.080146,0.067083,-1.132965,-179.699689,11.681791,17.247047,5.080589,5.205381,56.099220,0.472796,0.103870,0.006625,0.098253,1,0,0,0,0
16.240000,41.235762,18.012132,0.473602,5.082876,0.067187,-1.133979,-179.697139,11.687063,17.245138,5.083320,5.208267,56.151274,0.473602,0.103893,0.006682,0.098420,1,0,0,0,0
16.250000,41.285709,18.026870,0.474407,5.086574,0.067855,-1.134820,-179.700761,11.689263,17.242303,5.087027,5.212068,56.203357,0.474407,0.103915,0.006739,0.098587,1,0,0,0,0
16.260000,41.335695,18.041611,0.475210,5.089067,0.068293,-1.135501,-179.702080,11.694493,17.243493,5.089525,5.214655,56.255477,0.475210,0.103938,0.006797,0.098754,1,0,0,0,0
16.270000,41.385707,18.056357,0.476011,5.092835,0.068937,-1.136275,-179.703312,11.698597,17.245828,5.093302,5.218510,56.307624,0.476011,0.103960,0.006856,0.098920,1,0,0,0,0
16.280000,41.435757,18.071111,0.476807,5.095257,0.069538,-1.136359,-179.701110,11.700557,17.246819,5.095731,5.220899,56.359809,0.476807,0.103983,0.006915,0.099086,1,0,0,0,0
16.290000,41.485831,18.085866,0.477598,5.098639,0.069773,-1.136667,-179.705443,11.701020,17.246005,5.099117,5.224270,56.412018,0.477598,0.104006,0.006975,0.099252,1,0,0,0,0
16.300000,41.535938,18.100629,0.478385,5.102754,0.069960,-1.137446,-179.703607,11.705299,17.242787,5.103233,5.228458,56.464261,0.478385,0.104029,0.007035,0.099417,1,0,0,0,0
16.310000,41.576932,18.109489,0.526816,5.057790,0.062006,-1.147370,-179.741973,11.422564,17.217042,5.058170,5.186669,56.528328,0.526816,0.104037,0.006533,0.098560,1,1,0,0,0
16.320000,41.626655,18.124194,0.528043,5.060225,0.061664,-1.147368,-179.744321,11.428156,17.214780,5.060601,5.189040,56.580194,0.528043,0.104060,0.006589,0.098726,1,0,0,0,0
16.330000,41.676401,18.138908,0.529260,5.062709,0.061966,-1.147429,-179.744073,11.431670,17.218963,5.063088,5.191479,56.632085,0.529260,0.104082,0.006646,0.098893,1,0,0,0,0
16.340000,41.726170,18.153629,0.530470,5.066019,0.063108,-1.147957,-179.744522,11.437961,17.219696,5.066412,5.194838,56.684000,0.530470,0.104105,0.006704,0.099059,1,0,0,0,0
16.350000,41.775974,18.168351,0.531672,5.069502,0.063042,-1.148043,-179.743327,11.440660,17.220448,5.069894,5.198252,56.735948,0.531672,0.104128,0.006762,0.099225,1,0,0,0,0
16.360000,41.825811,18.183084,0.532866,5.072291,0.063886,-1.148501,-179.742380,11.447432,17.220502,5.072693,5.201084,56.787931,0.532866,0.104151,0.006821,0.099391,1,0,0,0,0
16.370000,41.875678,18.197817,0.534053,5.075960,0.064330,-1.148702,-179.744764,11.449981,17.219333,5.076367,5.204711,56.839941,0.534053,0.104174,0.006880,0.099556,1,0,0,0,0
16.380000,41.925580,18.212555,0.535232,5.078771,0.065079,-1.149497,-179.743810,11.457934,17.218343,5.079188,5.207638,56.891988,0.535232,0.104197,0.006939,0.099721,1,0,0,0,0
16.390000,41.975513,18.227295,0.536406,5.081710,0.065724,-1.149837,-179.746038,11.460611,17.218177,5.082135,5.210588,56.944065,0.536406,0.104221,0.007000,0.099886,1,0,0,0,0
16.400000,42.025477,18.242037,0.537575,5.083945,0.066442,-1.150153,-179.749002,11.465041,17.218906,5.084379,5.212846,56.996171,0.537575,0.104244,0.007060,0.100051,1,0,0,0,0
16.410000,42.062217,18.278208,0.562844,5.062038,0.053974,-1.153879,-179.718783,11.313344,17.275955,5.062325,5.192165,57.053588,0.562844,0.104150,0.006554,0.098074,1,1,0,0,1
16.420000,42.111953,18.293051,0.564226,5.065341,0.054398,-1.153836,-179.717798,11.318009,17.276831,5.065633,5.195380,57.105510,0.564226,0.104173,0.006611,0.098242,1,0,0,0,0
16.430000,42.161720,18.307901,0.565596,5.068276,0.054292,-1.154296,-179.718592,11.321972,17.276294,5.068567,5.198343,57.157463,0.565596,0.104196,0.006668,0.098409,1,0,0,0,0
16.440000,42.211516,18.322760,0.566962,5.071278,0.054133,-1.154009,-179.717200,11.323331,17.275052,5.071567,5.201204,57.209447,0.566962,0.104218,0.006727,0.098576,1,0,0,0,0
16.450000,42.261339,18.337628,0.568317,5.073635,0.053980,-1.154545,-179.719854,11.327525,17.274493,5.073922,5.203620,57.261459,0.568317,0.104241,0.006785,0.098742,1,0,0,0,0
16.460000,42.311185,18.352504,0.569669,5.076194,0.053995,-1.155594,-179.719733,11.332291,17.276580,5.076481,5.206348,57.313495,0.569669,0.104264,0.006843,0.098909,1,0,0,0,0
16.470000,42.361057,18.367391,0.571023,5.079561,0.053840,-1.156418,-179.720997,11.337596,17.276630,5.079846,5.209812,57.365559,0.571023,0.104288,0.006903,0.099075,1,0,0,0,0
16.480000,42.410961,18.382289,0.572373,5.081899,0.054354,-1.156940,-179.720675,11.343183,17.278192,5.082189,5.212212,57.417657,0.572373,0.104311,0.006963,0.099241,1,0,0,0,0
16.490000,42.460889,18.397191,0.573718,5.084024,0.054179,-1.157370,-179.719408,11.345925,17.278148,5.084312,5.214378,57.469779,0.573718,0.104334,0.007023,0.099407,1,0,0,0,0
16.500000,42.510838,18.412100,0.575061,5.086739,0.054113,-1.158196,-179.718260,11.352475,17.278362,5.087027,5.217209,57.521923,0.575061,0.104358,0.007084,0.099572,1,0,0,0,0
16.510000,42.568541,18.410613,0.444314,5.172633,0.080512,-1.148654,-179.746636,11.873461,17.219191,5.173260,5.299248,57.664844,0.444314,0.104343,0.006383,0.098248,1,1,1,0,0
16.520000,42.619402,18.425479,0.444909,5.176281,0.082297,-1.149229,-179.750002,11.878815,17.214267,5.176935,5.302960,57.717836,0.444909,0.104367,0.006438,0.098415,1,0,0,0,0
16.530000,42.670304,18.440336,0.445496,5.179550,0.082207,-1.149929,-179.750839,11.881379,17.213480,5.180203,5.306302,57.770866,0.445496,0.104390,0.006493,0.098582,1,0,0,0,0
16.540000,42.721239,18.455203,0.446082,5.183320,0.083102,-1.150177,-179.751773,11.883931,17.211261,5.183986,5.310049,57.823929,0.446082,0.104414,0.006550,0.098749,1,0,0,0,0
16.550000,42.772212,18.470071,0.446659,5.187378,0.083341,-1.149908,-179.750788,11.891952,17.207695,5.188047,5.313956,57.877029,0.446659,0.104437,0.006607,0.098915,1,0,0,0,0
16.560000,42.823225,18.484944,0.447218,5.191623,0.084303,-1.150549,-179.752314,11.898134,17.211954,5.192307,5.318253,57.930169,0.447218,0.104461,0.006664,0.099082,1,0,0,0,0
16.570000,42.874280,18.499826,0.447769,5.195088,0.084965,-1.151350,-179.751505,11.901173,17.215675,5.195783,5.321819,57.983351,0.447769,0.104485,0.006721,0.099248,1,0,0,0,0
16.580000,42.925370,18.514714,0.448318,5.199034,0.085522,-1.151002,-179.751378,11.909245,17.214872,5.199738,5.325606,58.036570,0.448318,0.104509,0.006780,0.099414,1,0,0,0,0
16.590000,42.976498,18.529608,0.448848,5.202881,0.085559,-1.150777,-179.751727,11.913057,17.217529,5.203585,5.329313,58.089826,0.448848,0.104533,0.006839,0.099579,1,0,0,0,0
16.600000,43.027661,18.544515,0.449364,5.205638,0.086483,-1.151887,-179.751423,11.918447,17.218913,5.206356,5.332259,58.143119,0.449364,0.104557,0.006898,0.099744,1,0,0,0,0
16.610000,43.065241,18.554549,0.475994,5.173230,0.082092,-1.156039,-179.790779,11.723884,17.205310,5.173881,5.301460,58.190258,0.475994,0.104461,0.006422,0.097841,1,1,0,0,1
16.620000,43.116126,18.569402,0.476798,5.176193,0.081712,-1.157091,-179.792843,11.729765,17.201983,5.176838,5.304575,58.243272,0.476798,0.104484,0.006478,0.098010,1,0,0,0,0
16.630000,43.167040,18.584266,0.477601,5.179212,0.082126,-1.157335,-179.792932,11.735255,17.200598,5.179863,5.307580,58.296318,0.477601,0.104508,0.006534,0.098177,1,0,0,0,0
16.640000,43.217985,18.599133,0.478396,5.182536,0.082463,-1.157880,-179.794146,11.739323,17.201341,5.183192,5.310948,58.349394,0.478396,0.104531,0.006591,0.098345,1,0,0,0,0
16.650000,43.268963,18.614008,0.479185,5.186294,0.082876,-1.158139,-179.792600,11.741206,17.204825,5.186956,5.314677,58.402503,0.479185,0.104555,0.006649,0.098512,1,0,0,0,0
16.660000,43.319977,18.628892,0.479968,5.188665,0.083047,-1.159290,-179.791422,11.743000,17.203514,5.189330,5.317245,58.455650,0.479968,0.104579,0.006706,0.098678,1,0,0,0,0
16.670000,43.371016,18.643781,0.480755,5.192062,0.084175,-1.160116,-179.791854,11.750565,17.205620,5.192744,5.320757,58.508822,0.480755,0.104602,0.006764,0.098845,1,0,0,0,0
16.680000,43.422092,18.658672,0.481536,5.195176,0.084830,-1.160624,-179.792024,11.757742,17.206058,5.195869,5.323918,58.562030,0.481536,0.104627,0.006823,0.099012,1,0,0,0,0
16.690000,43.473199,18.673566,0.482309,5.198841,0.085817,-1.161302,-179.791425,11.764568,17.209513,5.199549,5.327658,58.615269,0.482309,0.104651,0.006883,0.099178,1,0,0,0,0
